"register","raw","normalised","n_trials","changed"
"EUCTR","Hormonal imbalance","Hormonal imbalance",1,FALSE
"EUCTR","Hormone receptor positive breast cancer","Hormone receptor positive breast cancer",1,FALSE
"EUCTR","Hormone replacement therapy","Hormone replacement therapy",1,FALSE
"EUCTR","Hormone-dependent prostate cancer / Hormone-refractory prostate cancer / Prostate cancer / Prostate cancer metastatic / Prostate cancer recurrent / Prostate cancer stage 0 / Prostate cancer stage I / Prostate cancer stage II / Prostate cancer stage III / Prostate cancer stage IV","Hormone-dependent prostate cancer / Hormone-refractory prostate cancer / Prostate cancer",1,TRUE
"EUCTR","Hormone-dependent prostate cancer / Prostate cancer","Hormone-dependent prostate cancer / Prostate cancer",1,FALSE
"EUCTR","Hormone-dependent prostate cancer / Prostate cancer metastatic","Hormone-dependent prostate cancer / Prostate cancer",1,TRUE
"EUCTR","Hormone-refractory prostate cancer / Manually entered code. Term in E.1.1","Hormone-refractory prostate cancer / Manually entered code. term in e.1.1",1,TRUE
"EUCTR","Hormone-refractory prostate cancer / Manually entered code. Term in E.1.1 / Prostate cancer recurrent","Hormone-refractory prostate cancer / Manually entered code. term in e.1.1 / Prostate cancer",1,TRUE
"EUCTR","Hormone-refractory prostate cancer / Progression of prostate cancer","Hormone-refractory prostate cancer / Prostate cancer",1,TRUE
"EUCTR","Hormone-refractory prostate cancer / Progression of prostate cancer / Prostate cancer","Hormone-refractory prostate cancer / Prostate cancer",1,TRUE
"EUCTR","Hormone-refractory prostate cancer / Progression of prostate cancer / Prostate cancer / Prostate cancer metastatic / Prostate cancer NOS / Prostate cancer recurrent / Prostate cancer stage IV","Hormone-refractory prostate cancer / Prostate cancer / Prostate cancer NOS",1,TRUE
"EUCTR","Hormone-refractory prostate cancer / Progression of prostate cancer / Prostate cancer metastatic","Hormone-refractory prostate cancer / Prostate cancer",1,TRUE
"EUCTR","Hormone-refractory prostate cancer / Progression of prostate cancer / Prostate cancer metastatic / Prostate cancer NOS / Prostate cancer stage D","Hormone-refractory prostate cancer / Prostate cancer / Prostate cancer NOS / Prostate cancer stage d",1,TRUE
"EUCTR","Hormone-refractory prostate cancer / Prostate cancer","Hormone-refractory prostate cancer / Prostate cancer",1,FALSE
"EUCTR","Hormone-refractory prostate cancer / Prostate cancer / Prostate cancer metastatic","Hormone-refractory prostate cancer / Prostate cancer",1,TRUE
"EUCTR","Hormone-refractory prostate cancer / Prostate cancer metastatic / Prostate cancer stage IV","Hormone-refractory prostate cancer / Prostate cancer",1,TRUE
"EUCTR","Hormone-refractory prostate cancer / Prostate cancer recurrent","Hormone-refractory prostate cancer / Prostate cancer",1,TRUE
"EUCTR","Hormone-refractory prostate cancer / Prostate cancer stage IV","Hormone-refractory prostate cancer / Prostate cancer",1,TRUE
"EUCTR","Hospital acquired pneumonia / Infections and infestations / Urinary tract infections / Ventilator associated pneumonia","Hospital acquired pneumonia / Infections and infestations / Urinary tract infections / Ventilator associated pneumonia",1,FALSE
"EUCTR","Hospital acquired pneumonia / Infections and infestations / Ventilator associated pneumonia","Hospital acquired pneumonia / Infections and infestations / Ventilator associated pneumonia",1,FALSE
"EUCTR","Hospital acquired pneumonia / Intensive care","Hospital acquired pneumonia / Intensive care",1,FALSE
"EUCTR","Hospitalisation","Hospitalisation",1,FALSE
"EUCTR","Hot flush / Hot flushes menopausal / Hot flushes, menopausal / Menopausal hot flushes","Hot flush / Hot flushes menopausal / Hot flushes, menopausal / Menopausal hot flushes",1,FALSE
"EUCTR","Hot flushes","Hot flushes",1,FALSE
"EUCTR","Hot flushes, menopausal","Hot flushes, menopausal",1,FALSE
"EUCTR","Human immunodeficiency virus infection causing other specified conditions","Human immunodeficiency virus infection causing other specified conditions",1,FALSE
"EUCTR","Human immunodeficiency virus status","Human immunodeficiency virus status",1,FALSE
"EUCTR","Human immunodeficiency virus syndrome / Human papilloma virus infection / Vaccination","Human immunodeficiency virus syndrome / Human papilloma virus infection / Vaccination",1,FALSE
"EUCTR","Human immunodeficiency virus transmission","Human immunodeficiency virus transmission",1,FALSE
"EUCTR","Human papilloma virus exposure","Human papilloma virus exposure",1,FALSE
"EUCTR","Human papilloma virus immunization","Human papilloma virus immunization",1,FALSE
"EUCTR","Human papilloma virus immunization / Human papilloma virus infection","Human papilloma virus immunization / Human papilloma virus infection",1,FALSE
"EUCTR","Human papilloma virus serology test","Human papilloma virus serology test",1,FALSE
"EUCTR","Human papilloma virus test positive","Human papilloma virus test positive",1,FALSE
"EUCTR","Human respiratory syncytial virus test positive","Human respiratory syncytial virus test positive",1,FALSE
"EUCTR","Humerus fracture","Humerus fracture",1,FALSE
"EUCTR","Hunters syndrome / Mucopolysaccharidosis II","Hunters syndrome / Mucopolysaccharidosis II",1,FALSE
"EUCTR","Hyaline membrane disease","Hyaline membrane disease",1,FALSE
"EUCTR","Hyaluronic acid","Hyaluronic acid",1,FALSE
"EUCTR","Hydrocele / Spermatocele","Hydrocele / Spermatocele",1,FALSE
"EUCTR","Hydrocephalus / Subarachnoid haemorrhage / Ventricular drainage","Hydrocephalus / Subarachnoid haemorrhage / Ventricular drainage",1,FALSE
"EUCTR","Hydrogen breath test","Hydrogen breath test",1,FALSE
"EUCTR","Hydrogen breath test / Small intestinal bacterial overgrowth","Hydrogen breath test / Small intestinal bacterial overgrowth",1,FALSE
"EUCTR","Hyperactivit vsicale neurologique","Hyperactivit vsicale neurologique",1,FALSE
"EUCTR","Hyperalgesia","Hyperalgesia",1,FALSE
"EUCTR","Hypercalcaemia / Hypercalcemia","Hypercalcaemia / Hypercalcemia",1,FALSE
"EUCTR","Hypercalcemia of malignancy","Hypercalcemia of malignancy",1,FALSE
"EUCTR","Hypercalciuria","Hypercalciuria",1,FALSE
"EUCTR","Hypercholesterolaemia / Hypertension","Hypercholesterolaemia / Hypertension",1,FALSE
"EUCTR","Hypercholesterolaemia / Metabolism and nutrition disorders","Hypercholesterolaemia / Metabolism and nutrition disorders",1,FALSE
"EUCTR","Hypercholesterolaemia aggravated","Hypercholesterolaemia aggravated",1,FALSE
"EUCTR","Hypercholesterolemia / Low HDL","Hypercholesterolemia / Low HDL",1,FALSE
"EUCTR","Hypercholesterolemia / Manually entered code. Term in E.1.1","Hypercholesterolemia / Manually entered code. term in e.1.1",1,TRUE
"EUCTR","Hypercholesterolemia / Metabolism and nutrition disorders","Hypercholesterolemia / Metabolism and nutrition disorders",1,FALSE
"EUCTR","Hyperchylomicronaemia","Hyperchylomicronaemia",1,FALSE
"EUCTR","Hyperchylomicronemia","Hyperchylomicronemia",1,FALSE
"EUCTR","Hypercortisolism","Hypercortisolism",1,FALSE
"EUCTR","Hyperemesis gravidarum","Hyperemesis gravidarum",1,FALSE
"EUCTR","Hyperglycaemia","Hyperglycaemia",1,FALSE
"EUCTR","Hyperglycaemia / Ischaemic stroke NOS","Hyperglycaemia / Ischaemic stroke NOS",1,FALSE
"EUCTR","Hyperglycaemic conditions NEC","Hyperglycaemic conditions NEC",1,FALSE
"EUCTR","Hyperglycemia / Type 2 diabetes mellitus","Hyperglycemia / Type 2 diabetes mellitus",1,FALSE
"EUCTR","Hypergonadotropic hypogonadism","Hypergonadotropic hypogonadism",1,FALSE
"EUCTR","Hyperhomocysteinaemia","Hyperhomocysteinaemia",1,FALSE
"EUCTR","Hyperinsulinemic hypoglycemia","Hyperinsulinemic hypoglycemia",1,FALSE
"EUCTR","Hyperinsulinism NOS / Insulin hypoglycaemia","Hyperinsulinism NOS / Insulin hypoglycaemia",1,FALSE
"EUCTR","Hyperinsulinisme congnital","Hyperinsulinisme congnital",1,FALSE
"EUCTR","Hyperkalemic periodic paralysis / Myotonia congenital","Hyperkalemic periodic paralysis / Myotonia congenital",1,FALSE
"EUCTR","Hyperlipidaemia secondary","Hyperlipidaemia secondary",1,FALSE
"EUCTR","Hyperparathyroidism primary / Osteoporosis postmenopausal","Hyperparathyroidism primary / Osteoporosis postmenopausal",1,FALSE
"EUCTR","Hyperparathyroidism secondary / Renal disorders excl nephropathies","Hyperparathyroidism secondary / Renal disorders excl nephropathies",1,FALSE
"EUCTR","Hyperparathyroidism secondary / Renal failure chronic","Hyperparathyroidism secondary / Renal failure chronic",1,FALSE
"EUCTR","Hyperphosphataemia / Hyperphosphatemia","Hyperphosphataemia / Hyperphosphatemia",1,FALSE
"EUCTR","Hyperplasia of prostate","Hyperplasia of prostate",1,FALSE
"EUCTR","Hyperprolactinemia","Hyperprolactinemia",1,FALSE
"EUCTR","Hypersalivation","Hypersalivation",1,FALSE
"EUCTR","Hypersalivation / Neurodevelopmental disorder","Hypersalivation / Neurodevelopmental disorder",1,FALSE
"EUCTR","Hypersexuality","Hypersexuality",1,FALSE
"EUCTR","Hypersomnia / Narcolepsy with cataplexy","Hypersomnia / Narcolepsy with cataplexy",1,FALSE
"EUCTR","Hypertension / Hypertension arterial","Hypertension / Hypertension arterial",1,FALSE
"EUCTR","Hypertension / Intracerebral hemorrhage","Hypertension / Intracerebral hemorrhage",1,FALSE
"EUCTR","Hypertension / Renal impairment","Hypertension / Renal impairment",1,FALSE
"EUCTR","Hypertension / Secondary hypertension","Hypertension / Secondary hypertension",1,FALSE
"EUCTR","Hypertension / Turners syndrome","Hypertension / Turners syndrome",1,FALSE
"EUCTR","Hypertension / Type 2 diabetes mellitus","Hypertension / Type 2 diabetes mellitus",1,FALSE
"EUCTR","Hypertension / Type II diabetes mellitus","Hypertension / Type 2 diabetes mellitus",1,TRUE
"EUCTR","Hypertension NOS","Hypertension NOS",1,FALSE
"EUCTR","Hypertension arterial / Hypertension not adequately controlled / Refractory hypertension","Hypertension arterial / Hypertension not adequately controlled / Refractory hypertension",1,FALSE
"EUCTR","Hypertension arterial / Renal function analyses","Hypertension arterial / Renal function analyses",1,FALSE
"EUCTR","Hypertension arterial / Vascular disorders","Hypertension arterial / Vascular disorders",1,FALSE
"EUCTR","Hypertension complications","Hypertension complications",1,FALSE
"EUCTR","Hypertension malignant","Hypertension malignant",1,FALSE
"EUCTR","Hypertension portal","Hypertension portal",1,FALSE
"EUCTR","Hypertensive heart disease","Hypertensive heart disease",1,FALSE
"EUCTR","Hyperthermia therapy","Hyperthermia therapy",1,FALSE
"EUCTR","Hyperthyroidism","Hyperthyroidism",1,FALSE
"EUCTR","Hypertonic bladder","Hypertonic bladder",1,FALSE
"EUCTR","Hypertonic bladder / Overactive bladder","Hypertonic bladder / Overactive bladder",1,FALSE
"EUCTR","Hypertonic bladder / Renal and urinary disorders","Hypertonic bladder / Renal and urinary disorders",1,FALSE
"EUCTR","Hypertriglyceridemia / Type 2 diabetes mellitus","Hypertriglyceridemia / Type 2 diabetes mellitus",1,FALSE
"EUCTR","Hypertrophic cardiomyopathy / Ischemic heart disease / Long QT syndrome / Ventricular arrhythmia","Hypertrophic cardiomyopathy / Ischemic heart disease / Long QT syndrome / Ventricular arrhythmia",1,FALSE
"EUCTR","Hypertrophic cardiomyopathy / Noonan syndrome","Hypertrophic cardiomyopathy / Noonan syndrome",1,FALSE
"EUCTR","Hypertrophic scar","Hypertrophic scar",1,FALSE
"EUCTR","Hypertrophic scar / Keloid scar","Hypertrophic scar / Keloid scar",1,FALSE
"EUCTR","Hypertrophy","Hypertrophy",1,FALSE
"EUCTR","Hypoactive sexual desire disorder / Psychosexual dysfunction with inhibited sexual desire / Sexual arousal decreased / Sexual desire decreased","Hypoactive sexual desire disorder / Psychosexual dysfunction with inhibited sexual desire / Sexual arousal decreased / Sexual desire decreased",1,FALSE
"EUCTR","Hypoactive sexual desire disorder / Sexual desire disorders","Hypoactive sexual desire disorder / Sexual desire disorders",1,FALSE
"EUCTR","Hypoadrenalism","Hypoadrenalism",1,FALSE
"EUCTR","Hypoadrenalism / Hypopituitarism","Hypoadrenalism / Hypopituitarism",1,FALSE
"EUCTR","Hypocalcemia / Post procedural hypoparathyroidism / Thyroidectomy total","Hypocalcemia / Post procedural hypoparathyroidism / Thyroidectomy total",1,FALSE
"EUCTR","Hypocholesterolaemia","Hypocholesterolaemia",1,FALSE
"EUCTR","Hypochromic anaemia of chronic disease / Iron deficiency anemia","Hypochromic anaemia of chronic disease / Iron deficiency anemia",1,FALSE
"EUCTR","Hypoferrism","Hypoferrism",1,FALSE
"EUCTR","Hypofibrinogenaemia","Hypofibrinogenaemia",1,FALSE
"EUCTR","Hypogammaglobulinemia","Hypogammaglobulinemia",1,FALSE
"EUCTR","Hypoglycemia","Hypoglycemia",1,FALSE
"EUCTR","Hypogonadism / Infertility","Hypogonadism / Infertility",1,FALSE
"EUCTR","Hypogonadism male / Insulin-requiring type II diabetes mellitus / Overweight","Hypogonadism male / Insulin-requiring type 2 diabetes mellitus / Overweight",1,TRUE
"EUCTR","Hypogonadism male / Obesity","Hypogonadism male / Obesity",1,FALSE
"EUCTR","Hypogonadism male / Sleep apnoea","Hypogonadism male / Sleep apnoea",1,FALSE
"EUCTR","Hyponatraemia / Hyponatremia","Hyponatraemia / Hyponatremia",1,FALSE
"EUCTR","Hyponatraemia / Manually entered code. Term in E.1.1","Hyponatraemia / Manually entered code. term in e.1.1",1,TRUE
"EUCTR","Hypoparathyroidism / Manually entered code. Term in E.1.1","Hypoparathyroidism / Manually entered code. term in e.1.1",1,TRUE
"EUCTR","Hypopharyngeal cancer / Laryngeal squamous cell carcinoma / Oropharyngeal squamous cell carcinoma / Squamous cell carcinoma of the oral cavity","Hypopharyngeal cancer / Laryngeal squamous cell carcinoma / Oropharyngeal squamous cell carcinoma / Squamous cell carcinoma of the oral cavity",1,FALSE
"EUCTR","Hypopharyngeal squamous cell carcinoma recurrent / Hypopharyngeal squamous cell carcinoma stage 0 / Hypopharyngeal squamous cell carcinoma stage I / Hypopharyngeal squamous cell carcinoma stage II / Laryngeal squamous cell carcinoma / Oropharyngeal squamous cell carcinoma recurrent / Oropharyngeal squamous cell carcinoma stage 0 / Oropharyngeal squamous cell carcinoma stage I / Squamous cell carcinoma of esophagus / Squamous cell carcinoma of the hypopharynx stage II / Squamous cell carcinoma of the hypopharynx stage III / Squamous cell carcinoma of the hypopharynx stage IV / Squamous cell carcinoma of the oral cavity stage 0 / Squamous cell carcinoma of the oral cavity stage I / Squamous cell carcinoma of the oral cavity stage II / Squamous cell carcinoma of the oral cavity stage III / Squamous cell carcinoma of the oral cavity stage IV","Hypopharyngeal squamous cell carcinoma / Laryngeal squamous cell carcinoma / Oropharyngeal squamous cell carcinoma / Squamous cell carcinoma of oesophagus / Squamous cell carcinoma of the hypopharynx / Squamous cell carcinoma of the oral cavity",1,TRUE
"EUCTR","Hypopituitarism / Isolated ACTH deficiency / Panhypopituitarism","Hypopituitarism / Isolated ACTH deficiency / Panhypopituitarism",1,FALSE
"EUCTR","Hypoplastic left heart syndrome","Hypoplastic left heart syndrome",1,FALSE
"EUCTR","Hypospadias","Hypospadias",1,FALSE
"EUCTR","Hypotension / Palpitations / Pruritus","Hypotension / Palpitations / Pruritus",1,FALSE
"EUCTR","Hypotension aggravated","Hypotension aggravated",1,FALSE
"EUCTR","Hypotension orthostatic / Hypotension orthostatic symptomatic / Orthostatic hypotension / Postoperative hypotension / Postural hypotension","Hypotension orthostatic / Hypotension orthostatic symptomatic / Orthostatic hypotension / Postoperative hypotension / Postural hypotension",1,FALSE
"EUCTR","Hypothyroidism / Thyroidectomy total","Hypothyroidism / Thyroidectomy total",1,FALSE
"EUCTR","Hypothyroidism / Type II diabetes mellitus","Hypothyroidism / Type 2 diabetes mellitus",1,TRUE
"EUCTR","Hypothyroidism postoperative","Hypothyroidism postoperative",1,FALSE
"EUCTR","Hypotonia","Hypotonia",1,FALSE
"EUCTR","Hypotrichosis","Hypotrichosis",1,FALSE
"EUCTR","Hypotrichosis of eyelid","Hypotrichosis of eyelid",1,FALSE
"EUCTR","Hypovolemia","Hypovolemia",1,FALSE
"EUCTR","Hypoxia","Hypoxia",1,FALSE
"EUCTR","Hypoxic respiratory failure","Hypoxic respiratory failure",1,FALSE
"EUCTR","Hypoxic-ischemic encephalopathy","Hypoxic-ischemic encephalopathy",1,FALSE
"EUCTR","Hypoxic-ischemic encephalopathy / Neonatal hypoxia","Hypoxic-ischemic encephalopathy / Neonatal hypoxia",1,FALSE
"EUCTR","Hysterectomy / Nephrectomy / Prostatectomy","Hysterectomy / Nephrectomy / Prostatectomy",1,FALSE
"EUCTR","Hysterectomy / Prostatectomy","Hysterectomy / Prostatectomy",1,FALSE
"EUCTR","Hysterosalpingography","Hysterosalpingography",1,FALSE
"EUCTR","Hysteroscopy","Hysteroscopy",1,FALSE
"EUCTR","IBS","IBS",1,FALSE
"EUCTR","IL-7 therapy","IL-7 therapy",1,FALSE
"EUCTR","Iatrogenic constipation / Osteoarthritis","Iatrogenic constipation / Osteoarthritis",1,FALSE
"EUCTR","Iatrogenic diarrhea / Immunosuppressant drug therapy / Kidney transplant","Iatrogenic diarrhoea / Immunosuppressant drug therapy / Kidney transplant",1,TRUE
"EUCTR","Ichthyoses","Ichthyoses",1,FALSE
"EUCTR","Ichthyoses / Ichthyosis / Skin and subcutaneous tissue disorders","Ichthyoses / Ichthyosis / Skin and subcutaneous tissue disorders",1,FALSE
"EUCTR","Ichthyosis","Ichthyosis",1,FALSE
"EUCTR","Idiopathic IPAH","Idiopathic IPAH",1,FALSE
"EUCTR","Idiopathic generalized epilepsy","Idiopathic generalized epilepsy",1,FALSE
"EUCTR","Idiopathic intracranial hypertension","Idiopathic intracranial hypertension",1,FALSE
"EUCTR","Idiopathic narcolepsy","Idiopathic narcolepsy",1,FALSE
"EUCTR","Idiopathic pulmonary fibrosis / Parenchymal lung disorders NEC / Respiratory, thoracic and mediastinal disorders","Idiopathic pulmonary fibrosis / Parenchymal lung disorders NEC / Respiratory, thoracic and mediastinal disorders",1,FALSE
"EUCTR","Idiopathic pulmonary fibrosis / Pulmonary hypertension","Idiopathic pulmonary fibrosis / Pulmonary hypertension",1,FALSE
"EUCTR","Idiopathic retroperitoneal fibrosis","Idiopathic retroperitoneal fibrosis",1,FALSE
"EUCTR","Idiopathic thrombocytopenic purpura / Primary immunodeficiency syndrome / Secondary immunodeficiency","Idiopathic thrombocytopenic purpura / Primary immunodeficiency syndrome / Secondary immunodeficiency",1,FALSE
"EUCTR","IgA nephropathy / Nephropathy / Renal and urinary disorders","Iga nephropathy / Nephropathy / Renal and urinary disorders",1,TRUE
"EUCTR","IgA nephropathy / Sickle cell nephropathy","Iga nephropathy / Sickle cell nephropathy",1,TRUE
"EUCTR","IgD elevada","Igd elevada",1,TRUE
"EUCTR","IgG subclass deficiency","Igg subclass deficiency",1,TRUE
"EUCTR","IgG4 related sclerosing disease","Igg4 related sclerosing disease",1,TRUE
"EUCTR","Ileostomy / Jejunostomy","Ileostomy / Jejunostomy",1,FALSE
"EUCTR","Imaging procedure / Prostate cancer","Imaging procedure / Prostate cancer",1,FALSE
"EUCTR","Immediate postoperative analgesia","Immediate postoperative analgesia",1,FALSE
"EUCTR","Immediate postoperative analgesia / Maternal anaesthesia and analgesia affecting fetus or newborn","Immediate postoperative analgesia / Maternal anaesthesia and analgesia affecting fetus or newborn",1,FALSE
"EUCTR","Immune reconstitution syndrome","Immune reconstitution syndrome",1,FALSE
"EUCTR","Immune status","Immune status",1,FALSE
"EUCTR","Immune system disorder / Immune system disorders","Immune system disorder / Immune system disorders",1,FALSE
"EUCTR","Immune system disorders / Leukemia","Immune system disorders / Leukaemia",1,TRUE
"EUCTR","Immune system disorders / Multi-organ disorder","Immune system disorders / Multi-organ disorder",1,FALSE
"EUCTR","Immune system disorders / Musculoskeletal and connective tissue disorders / Rheumatoid arthritis","Immune system disorders / Musculoskeletal and connective tissue disorders / Rheumatoid arthritis",1,FALSE
"EUCTR","Immune system disorders / Rheumatoid arthritis","Immune system disorders / Rheumatoid arthritis",1,FALSE
"EUCTR","Immune thrombocytopenia","Immune thrombocytopenia",1,FALSE
"EUCTR","Immune thrombocytopenia / Platelet disorders / Primary immune thrombocytopenia / Thrombocytopenias","Immune thrombocytopenia / Platelet disorders / Primary immune thrombocytopenia / Thrombocytopenias",1,FALSE
"EUCTR","Immune thrombocytopenia / Primary immune thrombocytopenia","Immune thrombocytopenia / Primary immune thrombocytopenia",1,FALSE
"EUCTR","Immune thrombocytopenic purpura","Immune thrombocytopenic purpura",1,FALSE
"EUCTR","Immune tolerance induction / Kidney transplant","Immune tolerance induction / Kidney transplant",1,FALSE
"EUCTR","Immune-mediated colitis","Immune-mediated colitis",1,FALSE
"EUCTR","Immune-mediated necrotizing myopathy","Immune-mediated necrotizing myopathy",1,FALSE
"EUCTR","Immunisation","Immunisation",1,FALSE
"EUCTR","Immunisations","Immunisations",1,FALSE
"EUCTR","Immunization / Passive immunization / SARS virus test positive / Viral pneumonia, unspecified","Immunization / Passive immunization / SARS virus test positive / Viral pneumonia, unspecified",1,FALSE
"EUCTR","Immunodeficiency / Inflammation / Sepsis / Septic shock / SIRS","Immunodeficiency / Inflammation / Sepsis / Septic shock / SIRS",1,FALSE
"EUCTR","Immunodeficiency / Primary immunodeficiency syndrome / Unspecified disorder of immune mechanism","Immunodeficiency / Primary immunodeficiency syndrome / Unspecified disorder of immune mechanism",1,FALSE
"EUCTR","Immunodeficiency common variable / Interstitial lung disease","Immunodeficiency common variable / Interstitial lung disease",1,FALSE
"EUCTR","Immunodeficiency secondary to oncology chemotherapy","Immunodeficiency secondary to oncology chemotherapy",1,FALSE
"EUCTR","Immunodeficiency secondary to organ transplantation","Immunodeficiency secondary to organ transplantation",1,FALSE
"EUCTR","Immunodeficiency secondary to organ transplantation / Immunosuppression / Transplantation complications","Immunodeficiency secondary to organ transplantation / Immunosuppression / Transplantation complications",1,FALSE
"EUCTR","Immunodeficiency secondary to trauma / Multiple organ failure / Trauma / Traumatic shock","Immunodeficiency secondary to trauma / Multiple organ failure / Trauma / Traumatic shock",1,FALSE
"EUCTR","Immunodeficiency with predominant T-cell defect, unspecified","Immunodeficiency with predominant t-cell defect, unspecified",1,TRUE
"EUCTR","Immunoglobulin G4 related disease","Immunoglobulin g4 related disease",1,TRUE
"EUCTR","Immunology and allergy investigations","Immunology and allergy investigations",1,FALSE
"EUCTR","Immunology test / Influenza viral infections / Reactogenicity event","Immunology test / Influenza viral infections / Reactogenicity event",1,FALSE
"EUCTR","Immunomodulatory therapy","Immunomodulatory therapy",1,FALSE
"EUCTR","Immunosuppressant drug therapy / Prophylaxis against renal transplant rejection / Renal transplant","Immunosuppressant drug therapy / Prophylaxis against renal transplant rejection / Renal transplant",1,FALSE
"EUCTR","Immunosuppressant drug therapy / Psoriasis / Rheumatoid arthritis / Vaccination","Immunosuppressant drug therapy / Psoriasis / Rheumatoid arthritis / Vaccination",1,FALSE
"EUCTR","Immunosuppressant drug therapy / Renal transplant","Immunosuppressant drug therapy / Renal transplant",1,FALSE
"EUCTR","Immunosuppression / Immunosuppression NOS / Liver transplant / Liver transplantation","Immunosuppression / Immunosuppression NOS / Liver transplant / Liver transplantation",1,FALSE
"EUCTR","Immunosuppression / Impaired renal function / Liver transplantation","Immunosuppression / Impaired renal function / Liver transplantation",1,FALSE
"EUCTR","Immunosuppression / Liver transplant / Liver transplant rejection","Immunosuppression / Liver transplant / Liver transplant rejection",1,FALSE
"EUCTR","Immunosuppression / Liver transplantation","Immunosuppression / Liver transplantation",1,FALSE
"EUCTR","Immunosuppression / Liver transplantation / Renal impairment","Immunosuppression / Liver transplantation / Renal impairment",1,FALSE
"EUCTR","Immunosuppression / Uveitis","Immunosuppression / Uveitis",1,FALSE
"EUCTR","Immunosuppression NOS","Immunosuppression NOS",1,FALSE
"EUCTR","Impaired fasting glucose","Impaired fasting glucose",1,FALSE
"EUCTR","Impaired fasting glucose / Unspecified vitamin D deficiency","Impaired fasting glucose / Unspecified vitamin d deficiency",1,TRUE
"EUCTR","Impaired insulin secretion","Impaired insulin secretion",1,FALSE
"EUCTR","Impetigo / Impetigo contagious / Impetigo NOS / Staphylococcal impetigo / Staphylococcus aureus impetigo / Streptococcal impetigo / Streptococcus pyogenes impetigo","Impetigo / Impetigo contagious / Impetigo NOS / Staphylococcal impetigo / Staphylococcus aureus impetigo / Streptococcal impetigo / Streptococcus pyogenes impetigo",1,FALSE
"EUCTR","Impetigo contagious","Impetigo contagious",1,FALSE
"EUCTR","Impotence / Impotence of organic origin","Impotence / Impotence of organic origin",1,FALSE
"EUCTR","In vitro fertilisation / Infertility","In vitro fertilisation / Infertility",1,FALSE
"EUCTR","Inadequate diet","Inadequate diet",1,FALSE
"EUCTR","Inappropriate route of vaccination / Vaccination / Vaccination adverse reaction / Vaccination related malaise / Vaccination site bleeding / Vaccination site burning / Vaccination site discoloration / Vaccination site edema / Vaccination site hematoma / Vaccination site hemorrhage / Vaccination site paresthesia / Vaccination site stinging / Vaccination site tenderness","Inappropriate route of vaccination / Vaccination / Vaccination adverse reaction / Vaccination related malaise / Vaccination site bleeding / Vaccination site burning / Vaccination site discoloration / Vaccination site edema / Vaccination site hematoma / Vaccination site hemorrhage / Vaccination site paresthesia / Vaccination site stinging / Vaccination site tenderness",1,FALSE
"EUCTR","Inborn error of metabolism NOS","Inborn error of metabolism NOS",1,FALSE
"EUCTR","Inborn errors of metabolism","Inborn errors of metabolism",1,FALSE
"EUCTR","Incisional hernias","Incisional hernias",1,FALSE
"EUCTR","Incompetent cervix","Incompetent cervix",1,FALSE
"EUCTR","Incontinence faecal","Incontinence faecal",1,FALSE
"EUCTR","Increased intracranial pressure","Increased intracranial pressure",1,FALSE
"EUCTR","Increased intraocular pressure","Increased intraocular pressure",1,FALSE
"EUCTR","Indolent systemic mastocytosis / Pure dermal mastocytosis","Indolent systemic mastocytosis / Pure dermal mastocytosis",1,FALSE
"EUCTR","Induction of anaesthesia","Induction of anaesthesia",1,FALSE
"EUCTR","Induction of cervix ripening","Induction of cervix ripening",1,FALSE
"EUCTR","Infancy, childhood and adolescence psychiatric disorders NEC / Psychiatric disorders","Infancy, childhood and adolescence psychiatric disorders NEC / Psychiatric disorders",1,FALSE
"EUCTR","Infant colic","Infant colic",1,FALSE
"EUCTR","Infant premature","Infant premature",1,FALSE
"EUCTR","Infant respiratory distress syndrome","Infant respiratory distress syndrome",1,FALSE
"EUCTR","Infantile autism / Sleep disorders and disturbances","Infantile autism / Sleep disorders and disturbances",1,FALSE
"EUCTR","Infantile cerebral palsy","Infantile cerebral palsy",1,FALSE
"EUCTR","Infantile cerebral palsy, unspecified / Muscle pain / Spasticity muscle","Infantile cerebral palsy, unspecified / Muscle pain / Spasticity muscle",1,FALSE
"EUCTR","Infantile glaucoma","Infantile glaucoma",1,FALSE
"EUCTR","Infantile spasms / Infantile spasms, with intractable epilepsy / Infantile spasms, without mention of intractable epilepsy","Infantile spasms / Infantile spasms, with intractable epilepsy / Infantile spasms, without mention of intractable epilepsy",1,FALSE
"EUCTR","Infantile spasms / Partial epilepsy","Infantile spasms / Partial epilepsy",1,FALSE
"EUCTR","Infarct myocardial","Infarct myocardial",1,FALSE
"EUCTR","Infeccin crnica con VIH","Infeccin crnica con VIH",1,FALSE
"EUCTR","Infeccin crnica con VIH / Osteopenia / Osteoporosis","Infeccin crnica con VIH / Osteopenia / Osteoporosis",1,FALSE
"EUCTR","Infeccin crnica por VIH","Infeccin crnica por VIH",1,FALSE
"EUCTR","Infeccin por Neisseria meningitidis NEOM / Neisseria meningitidis infection NOS","Infeccin por neisseria meningitidis NEOM / Neisseria meningitidis infection NOS",1,TRUE
"EUCTR","Infeccin por Pseudomonas aeruginosa","Infeccin por pseudomonas aeruginosa",1,TRUE
"EUCTR","Infeccin por citomegalovirus / Infecciones por citomegalovirus / Viremia por citomegalovirus","Infeccin por citomegalovirus / Infecciones por citomegalovirus / Viremia por citomegalovirus",1,FALSE
